object_id,timeperiod,max_rain,mean_rain,sum_rain,mean_ndvi,mean_ndbi,sum_population,sum_aged_population,sum_young_population,mean_sex_ratio,total_hhd,net_sown_area_in_hac,schools_count,health_centres_count,road_length,distance_from_river,drainage_density,elevation_mean,slope_mean,mean_cn,impact,next_month_impact
18-321-00214,2024_04,0.1673276881933212,0.1285029898226745,15.805867748188971,0.4650107041042827,-0.1356224488130471,127219.3734375001,12345.30999999994,17556.94200000001,0.9300387693813004,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2024_05,0.4554935782968998,0.3875775899161653,47.67204355968833,0.4650107041042827,-0.1356224488130471,127219.3734375001,12345.30999999994,17556.94200000001,0.9300387693813004,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2024_06,1.0180217067718509,0.7621665593480677,93.74648679981232,0.4650107041042827,-0.1356224488130471,127219.3734375001,12345.30999999994,17556.94200000001,0.9300387693813004,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2024_07,0.5808001122117042,0.4599951621853482,56.57940494879783,0.4650107041042827,-0.1356224488130471,127219.3734375001,12345.30999999994,17556.94200000001,0.9300387693813004,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2024_08,0.5271106856822968,0.4015650147355184,49.39249681246877,0.4650107041042827,-0.1356224488130471,127219.3734375001,12345.30999999994,17556.94200000001,0.9300387693813004,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2024_09,0.2691746429443359,0.1968571024683433,24.213423603606223,0.4650107041042827,-0.1356224488130471,127219.3734375001,12345.30999999994,17556.94200000001,0.9300387693813004,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2024_10,0.0559456420898437,0.0161390326026978,1.985101010131836,0.4650107041042827,-0.1356224488130471,127219.3734375001,12345.30999999994,17556.94200000001,0.9300387693813004,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2024_11,0.0096637478590011,0.0046475012657119,0.5716426556825638,0.4650107041042827,-0.1356224488130471,127219.3734375001,12345.30999999994,17556.94200000001,0.9300387693813004,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2024_12,0.0,0.0,0.0,0.4650107041042827,-0.1356224488130471,127219.3734375001,12345.30999999994,17556.94200000001,0.9300387693813004,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2025_01,0.0086161254882812,0.0071957144822531,0.8850728813171387,0.4650107041042827,-0.1356224488130471,128400.08203125,12754.70399999991,17649.613000000012,0.9302538782181938,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2025_02,0.0050130050659179,0.0027734574957591,0.3411352719783783,0.4650107041042827,-0.1356224488130471,128400.08203125,12754.70399999991,17649.613000000012,0.9302538782181938,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2025_03,0.0371342131853103,0.0282206845017952,3.471144193720818,0.4650107041042827,-0.1356224488130471,128400.08203125,12754.70399999991,17649.613000000012,0.9302538782181938,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2025_04,0.2637393015742302,0.214257950599116,26.35372792369127,0.4650107041042827,-0.1356224488130471,128400.08203125,12754.70399999991,17649.613000000012,0.9302538782181938,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2025_05,0.7842096819877625,0.7455481942153075,91.70242788848282,0.4650107041042827,-0.1356224488130471,128400.08203125,12754.70399999991,17649.613000000012,0.9302538782181938,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2025_06,0.3213937092602253,0.2767035940921888,34.034542073339225,0.4650107041042827,-0.1356224488130471,128400.08203125,12754.70399999991,17649.613000000012,0.9302538782181938,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2025_07,0.3136845062255859,0.2711796331254205,33.355094874426726,0.4650107041042827,-0.1356224488130471,128400.08203125,12754.70399999991,17649.613000000012,0.9302538782181938,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2025_08,0.6069485855340958,0.4894929072678574,60.20762759394646,0.4650107041042827,-0.1356224488130471,128400.08203125,12754.70399999991,17649.613000000012,0.9302538782181938,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2025_09,0.3562310036659241,0.2475729431417899,30.451472006440163,0.4650107041042827,-0.1356224488130471,128400.08203125,12754.70399999991,17649.613000000012,0.9302538782181938,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2025_10,0.1583350872993469,0.1242001392891736,15.27661713256836,0.4650107041042827,-0.1356224488130471,128400.08203125,12754.70399999991,17649.613000000012,0.9302538782181938,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2025_11,0.051858471918106,0.0442745724001551,5.445772405219079,0.4650107041042827,-0.1356224488130471,128400.08203125,12754.70399999991,17649.613000000012,0.9302538782181938,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2025_12,0.0,0.0,0.0,0.4650107041042827,-0.1356224488130471,128400.08203125,12754.70399999991,17649.613000000012,0.9302538782181938,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2026_01,0.0002532745122909,0.0001715202877676,0.0210969953954219,0.4650107041042827,-0.1356224488130471,129580.79062500036,13164.097999999998,17742.284000000014,0.9304689870550872,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2026_02,0.0032940865278244,0.00128549718159,0.1581161533355713,0.4650107041042827,-0.1356224488130471,129580.79062500036,13164.097999999998,17742.284000000014,0.9304689870550872,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2026_03,0.3867647222518921,0.3056431002841732,37.59410133495331,0.4650107041042827,-0.1356224488130471,129580.79062500036,13164.097999999998,17742.284000000014,0.9304689870550872,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
18-321-00214,2026_04,0.4967008074641228,0.4312290489258805,53.04117301788331,0.4650107041042827,-0.1356224488130471,129580.79062500036,13164.097999999998,17742.284000000014,0.9304689870550872,21723.0,1176.93111,249,16,54014.18065017318,2098.2478083845,0.000679,41.451034332249804,82.80029519532282,92.0075969612155,0,0.0
